"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.biglybt.android.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/adapter/FlexibleRecyclerView.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/adapter/GroupedSortDefinition.java","3","25","The class 'GroupedSortDefinition' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=6)","Design","DataClass"
"1","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/AnalyticsTrackerBare.java","3","45","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/AndroidUtils.java","3","70","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/AndroidUtils.java","3","71","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/AndroidUtilsUI.java","3","75","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/AndroidUtilsUI.java","3","76","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/AndroidUtilsUI.java","3","373","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/AppCompatActivityM.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/AppPreferences.java","3","49","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/BiglyBTApp.java","3","102","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/IAnalyticsTracker.java","3","25","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/IntentHandler.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/IntentHandler.java","3","157","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/LoginActivity.java","3","60","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/MetaSearchActivity.java","3","77","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/MetaSearchActivity.java","3","152","Avoid really long methods.","Design","ExcessiveMethodLength"
"3","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/MetaSearchActivity.java","3","271","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/RcmActivity.java","3","67","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/RcmActivity.java","3","75","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/RcmActivity.java","3","948","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/SubscriptionListActivity.java","3","76","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/SubscriptionListActivity.java","3","152","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/SubscriptionResultsActivity.java","3","79","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/SubscriptionResultsActivity.java","3","85","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/SubscriptionResultsActivity.java","3","167","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/TorrentDetailsActivity.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/TorrentOpenOptionsActivity.java","3","65","The class 'TorrentOpenOptionsActivity' is suspected to be a Data Class (WOC=16.667%, NOPA=0, NOAM=5, WMC=15)","Design","DataClass"
"2","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/TorrentOpenOptionsActivity.java","3","68","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/TorrentViewActivity.java","3","69","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.biglybt.android.client.activity","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/activity/TorrentViewActivity.java","3","365","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/adapter/FilesTreeFilter.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.biglybt.android.client.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/adapter/FilesTreeFilter.java","3","263","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/adapter/MetaSearchEnginesInfo.java","3","27","The class 'MetaSearchEnginesInfo' is suspected to be a Data Class (WOC=0.000%, NOPA=5, NOAM=0, WMC=2)","Design","DataClass"
"1","com.biglybt.android.client.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/adapter/RcmAdapterFilter.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/adapter/SubscriptionListAdapterFilter.java","3","35","The class 'SubscriptionListAdapterFilter' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=8)","Design","DataClass"
"1","com.biglybt.android.client.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/adapter/TorrentListFilter.java","3","40","The class 'TorrentListFilter' is suspected to be a Data Class (WOC=0.000%, NOPA=5, NOAM=1, WMC=22)","Design","DataClass"
"2","com.biglybt.android.client.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/adapter/TorrentListFilter.java","3","409","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.adapter","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/adapter/TorrentListRowFiller.java","3","80","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.dialog","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/dialog/DialogFragmentDateRange.java","3","177","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.dialog","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/dialog/DialogFragmentMoveData.java","3","267","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.dialog","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/dialog/DialogFragmentNumberPicker.java","3","89","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.dialog","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/dialog/DialogFragmentRefreshInterval.java","3","65","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/FilesFragment.java","3","76","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/FilesFragment.java","3","81","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/FilesFragment.java","3","594","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/FilesFragment.java","3","842","Avoid really long methods.","Design","ExcessiveMethodLength"
"5","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/FilesFragment.java","3","1154","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/PrefFragmentHandler.java","3","138","Avoid really long methods.","Design","ExcessiveMethodLength"
"2","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/PrefFragmentHandler.java","3","308","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/TorrentDetailPage.java","3","47","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/TorrentDetailsFragment.java","3","58","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/TorrentListFragment.java","3","67","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/TorrentListFragment.java","3","73","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/TorrentListFragment.java","3","248","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/TorrentListFragment.java","3","370","Avoid really long methods.","Design","ExcessiveMethodLength"
"5","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/TorrentListFragment.java","3","993","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.fragment","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/fragment/TorrentTagsFragment.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.rpc","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/rpc/RestJsonClientOkHttp.java","3","83","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.rpc","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/rpc/TransmissionRPC.java","3","39","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client.rpc","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/rpc/TransmissionRPC.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.biglybt.android.client.rpc","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/rpc/TransmissionRPC.java","3","375","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.biglybt.android.client.rpc","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/rpc/TransmissionRPC.java","3","631","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.session","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/session/Session.java","3","53","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client.session","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/session/Session.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.session","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/session/SessionManager.java","3","37","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.session","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/session/Session_Torrent.java","3","53","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.biglybt.android.client.session","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/session/Session_Torrent.java","3","144","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.sidelist","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/sidelist/SideListActivity.java","3","45","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.biglybt.android.client.sidelist","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/sidelist/SideListHelper.java","3","71","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.android.client.sidelist","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/sidelist/SideListHelper.java","3","76","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.biglybt.android.client.sidelist","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/sidelist/SideListHelper.java","3","181","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.biglybt.android.client.sidelist","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/sidelist/SideListHelper.java","3","613","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.spanbubbles","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/spanbubbles/DrawableTag.java","3","34","The class 'DrawableTag' is suspected to be a Data Class (WOC=16.667%, NOPA=2, NOAM=4, WMC=18)","Design","DataClass"
"2","com.biglybt.android.client.spanbubbles","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/spanbubbles/DrawableTag.java","3","178","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.client.spanbubbles","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/client/spanbubbles/SpanTags.java","3","183","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.android.util","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/android/util/PaulBurkeFileUtils.java","3","57","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.biglybt.util","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/util/DisplayFormatters.java","3","54","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.biglybt.util","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/BiglyBT/src/main/java/com/biglybt/util/DisplayFormatters.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/androidTest/java/net/grandcentrix/tray/TrayTest.java","3","34","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray.core","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/androidTest/java/net/grandcentrix/tray/core/PreferenceTest.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray.core","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/androidTest/java/net/grandcentrix/tray/core/SharedPreferencesImportTest.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray.provider","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/androidTest/java/net/grandcentrix/tray/provider/ContentProviderStorageTest.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray.provider","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/androidTest/java/net/grandcentrix/tray/provider/TrayProviderHelperTest.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray.provider","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/androidTest/java/net/grandcentrix/tray/provider/TrayProviderTest.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray.core","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/main/java/net/grandcentrix/tray/core/Preferences.java","3","37","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray.provider","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/main/java/net/grandcentrix/tray/provider/TrayDBHelper.java","3","35","The class 'TrayDBHelper' is suspected to be a Data Class (WOC=0.000%, NOPA=13, NOAM=0, WMC=6)","Design","DataClass"
"1","net.grandcentrix.tray.provider","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/jiechic-tray/src/main/java/net/grandcentrix/tray/provider/TrayProviderHelper.java","3","40","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.grandcentrix.tray.sample","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/jiechic-tray-version/sample/src/main/java/net/grandcentrix/tray/sample/SampleActivity.java","3","48","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.astuetz","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/pagerSlidingTabStrip/src/main/java/com/astuetz/PagerSlidingTabStrip.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.astuetz","/home/matheus/smells-issues-nlp/repositories/BiglySoftware_BiglyBT-Android/pagerSlidingTabStrip/src/main/java/com/astuetz/PagerSlidingTabStrip.java","3","118","Avoid really long methods.","Design","ExcessiveMethodLength"
