"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.android.calendar.widget","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/widget/CalendarAppWidgetModel.java","3","153","Avoid long parameter lists.","Design","ExcessiveParameterList"
"1","com.android.calendar.widget","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/widget/CalendarAppWidgetService.java","3","134","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.android.calendar.widget","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/widget/CalendarAppWidgetService.java","3","260","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/AsyncQueryServiceTest.java","3","56","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/FakeSharedPreferences.java","3","27","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/FormatDateRangeTest.java","3","32","The class 'DateTest' is suspected to be a Data Class (WOC=0.000%, NOPA=4, NOAM=0, WMC=5)","Design","DataClass"
"2","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/FormatDateRangeTest.java","3","38","Avoid long parameter lists.","Design","ExcessiveParameterList"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/UtilsTests.java","3","58","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar.alerts","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/alerts/AlarmSchedulerTest.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar.alerts","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/alerts/AlertServiceTest.java","3","45","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar.event","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/event/EditEventHelperTest.java","3","52","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.android.calendar.event","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/tests/src/com/android/calendar/event/EditEventHelperTest.java","3","52","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
