"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","net.gsantner.opoc.preference","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/preference/LanguagePreferenceCompat.java","3","67","The class 'LanguagePreferenceCompat' is suspected to be a Data Class (WOC=0.000%, NOPA=2, NOAM=4, WMC=18)","Design","DataClass"
"1","net.gsantner.opoc.preference","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/preference/SharedPreferencesPropertyBackend.java","3","56","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.opoc.ui","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/ui/FilesystemDialog.java","3","51","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.opoc.ui","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/ui/FilesystemDialogAdapter.java","3","255","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","net.gsantner.opoc.ui","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/ui/SearchOrCustomTextDialog.java","3","66","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","net.gsantner.opoc.util","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/util/ActivityUtils.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.opoc.util","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/util/ContextUtils.java","3","76","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.opoc.util","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/util/FileUtils.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.opoc.util","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/util/NetworkUtils.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.opoc.util","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/main/java/net/gsantner/opoc/util/ShareUtil.java","3","69","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.markor.format.markdown","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/test/java/net/gsantner/markor/format/markdown/MarkdownHighlighterPatternBoldTest.java","3","20","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.markor.format.markdown","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/test/java/net/gsantner/markor/format/markdown/MarkdownHighlighterPatternItalicTest.java","3","20","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","net.gsantner.markor.format.markdown","/home/matheus/smells-issues-nlp/repositories/gsantner_markor/app/src/test/java/net/gsantner/markor/format/markdown/MarkdownHighlighterPatternListTest.java","3","20","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
